reading_order,kind,page_num,pdf_x0,pdf_y0,pdf_x1,pdf_y1,img_x0,img_y0,img_x1,img_y1,content
521,text,11,36.0,286.23,182.07,296.23,75,1032,379,1053,deliveries to get ahead of the tariffs?
522,text,11,36.0,264.77,131.5,274.77,75,1077,273,1098,Phebe N. Novakovic
523,text,11,36.0,254.07,124.31,264.07,75,1099,258,1120,Chairperson & CEO
524,text,11,36.0,235.82,123.61,245.82,75,1137,257,1158,Not that I'm aware of.
525,text,11,36.0,214.36,78.2,224.36,75,1182,162,1203,Operator
526,text,11,36.0,196.6,194.46,206.6,75,1219,405,1240,We'll go next to Gavin Parsons at UBS.
527,text,11,36.0,175.14,127.61,185.14,75,1264,265,1285,Gavin Eric Parsons
528,text,11,36.0,164.44,219.84,174.44,75,1286,458,1307,"UBS Investment Bank, Research Division"
529,text,11,36.0,146.19,574.83,156.19,75,1324,1197,1345,"Phebe, you mentioned the improvement in the G700 margin. Was 1Q better than your plan? And do you still expect a step down in the"
530,text,11,36.0,134.19,115.15,144.19,75,1349,239,1370,2Q and 3Q margin?
531,text,11,36.0,112.73,131.5,122.73,75,1394,273,1415,Phebe N. Novakovic
532,text,11,36.0,102.03,124.31,112.03,75,1416,258,1437,Chairperson & CEO
533,text,11,36.0,83.78,563.55,93.78,75,1454,1174,1475,"Yes. We're holding consistent for a whole series of reasons that including mix, among others, in the second quarter, pretty much the"
534,text,11,36.0,71.78,571.33,81.78,75,1479,1190,1500,"progression that we gave you last call in January. So again, if that will -- if that changes, we'll update you at the end of Q2. But so far,"
535,text,11,36.0,59.78,112.25,69.78,75,1504,233,1525,that's still our plan.
536,text,11,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
537,text,11,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
538,text,11,563.22,29.36,576.0,38.36,1173,1570,1200,1588,11
492,line,11,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
539,text,12,36.0,756.58,474.91,766.58,75,52,989,73,"GENERAL DYNAMICS CORPORATION FQ1 2025 EARNINGS CALL  APR 23, 2025"
541,text,12,36.0,708.04,127.61,718.04,75,154,265,174,Gavin Eric Parsons
542,text,12,36.0,697.34,219.84,707.34,75,176,458,197,"UBS Investment Bank, Research Division"
543,text,12,36.0,679.09,568.14,689.09,75,214,1183,235,Okay. Appreciate it. And you mentioned you expect G800 certification to drive a step up in orders there. Did you book any G800s in
544,text,12,36.0,667.09,102.09,677.09,75,239,212,260,the first quarter?
545,text,12,36.0,645.63,131.5,655.63,75,284,273,304,Phebe N. Novakovic
546,text,12,36.0,634.93,124.31,644.93,75,306,258,327,Chairperson & CEO
547,text,12,36.0,616.68,573.92,626.68,75,344,1195,365,"We've had -- yes, I almost certainly did. And we've had certainly additional interest since the certification. It's a popular airplane. Let's"
548,text,12,36.0,604.68,563.39,614.68,75,369,1173,390,"recall that airplane is the replacement for the 650. 650s, as I noted. It's out of production at the end of this quarter. It's already out of"
549,text,12,36.0,592.68,562.46,602.68,75,394,1171,415,"production, actually, largely, and we're in the delivery mode. So the last delivery will be this quarter. So that will be an additional, I"
550,text,12,36.0,580.68,145.73,590.68,75,419,303,440,"think, stimulant to demand."
551,text,12,36.0,559.22,78.2,569.22,75,464,162,484,Operator
552,text,12,36.0,541.46,326.12,551.46,75,501,679,521,And we'll move to our next question from Seth Seifman with JPMorgan.
553,text,12,36.0,520.0,138.71,530.0,75,545,288,566,Seth Michael Seifman
554,text,12,36.0,509.3,224.31,519.3,75,568,467,588,"JPMorgan Chase & Co, Research Division"
555,text,12,36.0,491.05,560.38,501.05,75,606,1167,626,"I wanted to ask, in Marine, just starting off with the 7% margin kind of slightly higher than what was initially expected for the year"
556,text,12,36.0,479.05,556.35,489.05,75,631,1159,651,"and potentially bringing those last 2 Block V boats under -- well, hopefully bringing those boats under contract this year, we'll see"
557,text,12,36.0,467.05,550.09,477.05,75,656,1146,676,about the rest. Does that create maybe a little bit less risk? When we think about the margin outlook for Marine versus the past 2
558,text,12,36.0,455.05,61.54,465.05,75,681,128,701,years?
559,text,12,36.0,433.59,131.5,443.59,75,725,273,746,Phebe N. Novakovic
560,text,12,36.0,422.89,124.31,432.89,75,748,258,768,Chairperson & CEO
561,text,12,36.0,404.64,569.01,414.64,75,786,1185,807,I think to the extent that we can continue to stimulate through productivity in the supply chain as well as the shipyard that is always a
562,text,12,36.0,392.64,563.57,402.64,75,811,1174,832,"risk reduction. So I think every time that we can facilitate that, that is a good thing. I will recall -- I'll just note on the 7% margin we"
563,text,12,36.0,380.64,561.91,390.64,75,836,1170,857,"had a charge in the fourth quarter last year that didn't revisit, and that was some mix driven. But you didn't ask this question, but I'll"
564,text,12,36.0,368.64,570.09,378.64,75,861,1187,882,"answer it anyway. But we'll stick with as we stand today with our -- we're going to hover in the upper 6s in margin. But yes, as I said,"
565,text,12,36.0,356.64,427.35,366.64,75,886,890,907,any action on the part of the government to stimulate productivity always sticks out of the profile.
566,text,12,36.0,335.18,138.71,345.18,75,930,288,951,Seth Michael Seifman
567,text,12,36.0,324.48,224.31,334.48,75,953,467,973,"JPMorgan Chase & Co, Research Division"
568,text,12,36.0,306.23,572.0,316.23,75,991,1191,1012,"Okay. Okay. And then just as a follow-up on the capital deployment and balance sheet. With the share repurchases in the first quarter,"
569,text,12,36.0,294.23,562.42,304.23,75,1016,1171,1037,"I guess, we'll affect the share count for the year. The -- I think, Kim, you mentioned maybe waiting potentially to refinance some of"
570,text,12,36.0,282.23,196.66,292.23,75,1041,409,1062,the debt that's due in the second quarter.
571,text,12,36.0,262.23,567.3,272.23,75,1082,1181,1103,Should we think about some incremental interest expense at all this year that maybe offsets some goodness from share repo? Or how
572,text,12,36.0,250.23,568.32,260.23,75,1107,1183,1128,"do -- I guess, how do those 2 things kind of net out? And then Phebe, I think you said over time that you're typically opportunistic on"
573,text,12,36.0,238.23,537.42,248.23,75,1132,1119,1153,"share repo, and this was a bigger quarter than we're used to seeing. And so what was kind of the thought process around that?"
574,text,12,36.0,216.77,128.18,226.77,75,1177,267,1198,Kimberly A. Kuryea
575,text,12,36.0,206.07,114.27,216.07,75,1199,238,1220,Senior VP & CFO
576,text,12,36.0,187.82,561.45,197.82,75,1237,1169,1258,"Sure. I'll start with -- just to clarify, I didn't necessarily say we were waiting. We're just watching what's happening in the market in"
577,text,12,36.0,175.82,560.36,185.82,75,1262,1167,1283,"terms of the rates related to the refinancing of the debt. So just wanted to clarify on that. And as you stated, we did have significant"
578,text,12,36.0,163.82,554.76,173.82,75,1287,1155,1308,"share repurchase in the first quarter, and we continue to look at share repurchase throughout the rest of the year, depending on the"
579,text,12,36.0,151.82,541.2,161.82,75,1312,1127,1333,facts and circumstances as they present themselves. And so I would say that we will likely have slightly more interest expense
580,text,12,36.0,139.82,166.79,149.82,75,1337,347,1358,predicted for the rest of the year.
581,text,12,36.0,118.36,131.5,128.36,75,1382,273,1403,Phebe N. Novakovic
582,text,12,36.0,107.66,124.31,117.66,75,1404,258,1425,Chairperson & CEO
583,text,12,36.0,89.41,572.57,99.41,75,1442,1192,1463,"And I would say, too, our general attitude about capital deployment is unchanged, and our share repurchases are opportunistic, but the"
584,text,12,36.0,77.41,252.64,87.41,75,1467,526,1488,stock was a good buy in a lot of instances this quarter.
585,text,12,36.0,55.95,78.2,65.95,75,1512,162,1533,Operator
586,text,12,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
587,text,12,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
588,text,12,563.22,29.36,576.0,38.36,1173,1570,1200,1588,12
540,line,12,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
589,text,13,36.0,756.58,474.91,766.58,75,52,989,73,"GENERAL DYNAMICS CORPORATION FQ1 2025 EARNINGS CALL  APR 23, 2025"
591,text,13,36.0,709.5,267.76,719.5,75,151,557,171,We'll take our next question from Andre Madrid at BTIG.
592,text,13,36.0,688.04,100.39,698.04,75,195,209,216,Andre Madrid
593,text,13,36.0,677.34,169.28,687.34,75,218,352,238,"BTIG, LLC, Research Division"
594,text,13,36.0,659.09,569.08,669.09,75,256,1185,276,"Given all the recent tension around trade, do you think there's a reluctance moving forward for allies to work with U.S. contractors? I"
595,text,13,36.0,647.09,571.74,657.09,75,281,1191,301,mean -- you saw several Northern European nations kind of coming together and saying that they were intending to collectively buy a
596,text,13,36.0,635.09,566.2,645.09,75,306,1179,326,"competing inventory combat vehicle. Like do we expect stuff of this magnitude kind of moving forward? And yes, like I said, do we"
597,text,13,36.0,623.09,369.83,633.09,75,331,770,351,expect trade to kind of linger and weigh on allies dealing with contractors like GD?
598,text,13,36.0,601.63,131.5,611.63,75,375,273,396,Phebe N. Novakovic
599,text,13,36.0,590.93,124.31,600.93,75,398,258,418,Chairperson & CEO
600,text,13,36.0,572.68,573.72,582.68,75,436,1195,456,"I think that we have to see how all that plays out. But we -- I think you know that we are a little bit different, and this is largely talking"
601,text,13,36.0,560.68,549.98,570.68,75,461,1145,481,about Combat Systems because that's our preeminent business in Europe. But this is a European business run by Europeans with
602,text,13,36.0,548.68,547.31,558.68,75,486,1140,506,"manufacturing facilities in Europe, sourced in Europe almost exclusively. So these are long-standing 30-year, in some instances"
603,text,13,36.0,536.68,567.16,546.68,75,511,1181,531,companies in their home countries. So I think we're a little bit different. I would say that the demand in the first quarter for European
604,text,13,36.0,524.68,566.99,534.68,75,536,1181,556,made sourced GD products was certainly there. And European Land Systems has a superb portfolio of products to offer and we have
605,text,13,36.0,512.68,472.85,522.68,75,561,985,581,seen increased demand and increased spending. So that bodes well from our perspective for these businesses.
606,text,13,36.0,491.22,100.39,501.22,75,605,209,626,Andre Madrid
607,text,13,36.0,480.52,169.28,490.52,75,628,352,648,"BTIG, LLC, Research Division"
608,text,13,36.0,462.27,555.23,472.27,75,666,1156,686,Got it. Got it. That's helpful. And then if I could just squeeze in one more. I think some of your peers pointed out a slower pace of
609,text,13,36.0,450.27,473.97,460.27,75,691,987,711,contract awards in the first quarter. Did you see anything of this nature? Could you provide more color there?
610,text,13,36.0,428.81,131.5,438.81,75,735,273,756,Phebe N. Novakovic
611,text,13,36.0,418.11,124.31,428.11,75,758,258,778,Chairperson & CEO
612,text,13,36.0,399.86,323.6,409.86,75,796,674,816,"Yes. I'll answer not in the majority of the portfolio, but Jason, go ahead."
613,text,13,36.0,378.4,109.28,388.4,75,840,227,861,Jason W. Aiken
614,text,13,36.0,367.7,167.84,377.7,75,863,349,883,Executive VP of Technologies
615,text,13,36.0,349.45,574.23,359.45,75,901,1196,921,"Yes. I think as it relates to the Technologies group, as you saw in the results, it was actually a very encouraging quarter from an orders"
616,text,13,36.0,337.45,547.97,347.45,75,926,1141,946,"perspective. On a pretty meaningful uptick in revenue, we had a book-to-bill greater than 1:1. So far, we're not seeing an impact"
617,text,13,36.0,325.45,562.88,335.45,75,951,1172,971,"through the end of the first quarter. And as Phebe said, the pipeline for the business remains very strong. The issue that I think most"
618,text,13,36.0,313.45,575.49,323.45,75,976,1198,996,"people are talking about, and we're seeing, frankly, the same thing is what I would refer to as perhaps a sluggishness, if you will, in the"
619,text,13,36.0,301.45,208.74,311.45,75,1001,434,1021,cadence of solicitations and award activity.
620,text,13,36.0,281.45,565.08,291.45,75,1042,1177,1063,"But as a reminder, that's not necessarily something new for this business. In the GDIT side, in particular, we've talked for some time"
621,text,13,36.0,269.45,566.76,279.45,75,1067,1180,1088,"about dealing with these types of issues of protracted and drawn out adjudications and award activities, protests and other things that"
622,text,13,36.0,257.45,323.97,267.45,75,1092,674,1113,sort of extend that order cadence beyond what would be a regular order.
623,text,13,36.0,237.45,542.63,247.45,75,1134,1130,1155,"So while this is something we're tracking and it's something everybody is talking about, I don't necessarily think it's something"
624,text,13,36.0,225.45,567.02,235.45,75,1159,1181,1180,aberrationally different than what we've been used to dealing with in the past. And so we'll just have to see how it plays out as we go
625,text,13,36.0,213.45,70.15,223.45,75,1184,146,1205,forward.
626,text,13,36.0,191.99,78.2,201.99,75,1229,162,1250,Operator
627,text,13,36.0,174.23,292.75,184.23,75,1266,609,1287,We'll take our next question from Sheila Kahyaoglu at Jefferies.
628,text,13,36.0,152.77,147.57,162.77,75,1310,307,1331,Sheila Karin Kahyaoglu
629,text,13,36.0,142.07,180.98,152.07,75,1333,377,1354,"Jefferies LLC, Research Division"
630,text,13,36.0,123.82,575.9,133.82,75,1371,1199,1392,"Phebe or Kim, maybe 2 follow-ups, if I can, both on margins, one on Aerospace and one on Marine, on aerospace. Can you just update"
631,text,13,36.0,111.82,568.71,121.82,75,1396,1184,1417,"us on how we think about the last 650 being delivered in this quarter as the G800 ramps, and how we think about the different blocks"
632,text,13,36.0,99.82,209.03,109.82,75,1421,435,1442,with G700 aggressing throughout the year?
633,text,13,36.0,78.36,131.5,88.36,75,1465,273,1486,Phebe N. Novakovic
634,text,13,36.0,67.66,124.31,77.66,75,1488,258,1509,Chairperson & CEO
635,text,13,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
636,text,13,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
637,text,13,563.22,29.36,576.0,38.36,1173,1570,1200,1588,13
590,line,13,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
638,text,14,36.0,756.58,474.91,766.58,75,52,989,73,"GENERAL DYNAMICS CORPORATION FQ1 2025 EARNINGS CALL  APR 23, 2025"
640,text,14,36.0,709.5,550.19,719.5,75,151,1146,171,"So we're continuing to improve G700 margins. We are not, however, at what I would call a normal cadence yet. And so once we"
641,text,14,36.0,697.5,538.17,707.5,75,176,1121,196,"hit that, then we will begin to progress margins even further. The 650 will deliver at high margins and the 800 will come in at"
642,text,14,36.0,685.5,562.17,695.5,75,201,1171,221,"higher margins than the 700, because it's not carrying as much burden of R&D as the 700, for a slot of 700. So these are all, I think,"
643,text,14,36.0,673.5,294.85,683.5,75,226,614,246,beneficial to us. And you had a question on the Marine margins?
644,text,14,36.0,652.04,147.57,662.04,75,270,307,291,Sheila Karin Kahyaoglu
645,text,14,36.0,641.34,180.98,651.34,75,293,377,313,"Jefferies LLC, Research Division"
646,text,14,36.0,623.09,565.92,633.09,75,331,1178,351,"Yes, please. I just thought your prepared remarks mentioned the government and working with them a lot more. So I was wondering"
647,text,14,36.0,611.09,549.35,621.09,75,356,1144,376,"over the last quarter or 2, what's really changed, whether it was the higher in cadence, the investment required from GD or is the"
648,text,14,36.0,599.09,352.36,609.09,75,381,734,401,government customer working closer with you to support the marine build-out.
649,text,14,36.0,577.63,131.5,587.63,75,425,273,446,Phebe N. Novakovic
650,text,14,36.0,566.93,124.31,576.93,75,448,258,468,Chairperson & CEO
651,text,14,36.0,548.68,570.37,558.68,75,486,1188,506,"I'd say there's a step-up in engagement on the civilian side of the government with us on building that cadence, getting the throughput"
652,text,14,36.0,536.68,567.29,546.68,75,511,1181,531,"up, getting productivity increases. Ensuring that we can continue to hire the workers that we have been hiring that the wage structure"
653,text,14,36.0,524.68,289.86,534.68,75,536,603,556,is appropriate and that the investments take us to the next level.
654,text,14,36.0,504.68,553.03,514.68,75,577,1152,598,"And I suspect the next series of investments you'll see some investment in resiliency, a lot and, again, additional productivity and"
655,text,14,36.0,492.68,560.2,502.68,75,602,1167,623,"throughput with increased automation, even more increased automation. They have quite a bit that we've spent over the last decade"
656,text,14,36.0,480.68,556.77,490.68,75,627,1159,648,and recently putting it in the shipyards. And then additional fixtures for additional throughput so that we can really get our pace to
657,text,14,36.0,468.68,568.69,478.68,75,652,1184,673,"where it needs to be, to deliver what the nation needs. And then, again, continued efforts on the part of the government to support the"
658,text,14,36.0,456.68,415.39,466.68,75,677,865,698,"supply chain and get the supply chain stabilize, it's better in places, but we've got a ways to go."
659,text,14,36.0,435.22,78.2,445.22,75,722,162,743,Operator
660,text,14,36.0,417.46,247.22,427.46,75,759,515,780,We'll move next to Ron Epstein at Bank of America.
661,text,14,36.0,396.0,129.86,406.0,75,804,270,824,Mariana Perez Mora
662,text,14,36.0,385.3,190.4,395.3,75,826,396,847,"BofA Securities, Research Division"
663,text,14,36.0,367.05,572.08,377.05,75,864,1191,885,This is Mariana Perez Mora on for Ron today. I wanted to do a follow-up on Combat Systems. Could you mind discussing what is the
664,text,14,36.0,355.05,562.04,365.05,75,889,1170,910,"pipeline of opportunities in Europe, especially because we continue to see headlines on like increased commitment to build up their"
665,text,14,36.0,343.05,74.87,353.05,75,914,155,935,defenses?
666,text,14,36.0,321.59,131.5,331.59,75,959,273,980,Phebe N. Novakovic
667,text,14,36.0,310.89,124.31,320.89,75,981,258,1002,Chairperson & CEO
668,text,14,36.0,292.64,537.15,302.64,75,1019,1119,1040,So we've seen increased discussions and really throughout Europe. Eastern Europe as well as Central Europe now. And those
669,text,14,36.0,280.64,567.8,290.64,75,1044,1182,1065,"conversations have accelerated. They started in earnest with the invasion of Ukraine, and they have picked up even more as each one"
670,text,14,36.0,268.64,557.99,278.64,75,1069,1162,1090,of those governments has allocated an increasing amount of its resources to defense spending. So I would say it's across the board.
671,text,14,36.0,247.18,129.86,257.18,75,1114,270,1135,Mariana Perez Mora
672,text,14,36.0,236.48,190.4,246.48,75,1136,396,1157,"BofA Securities, Research Division"
673,text,14,36.0,218.23,538.7,228.23,75,1174,1122,1195,And my follow-up is going to be on tariff. What are your expectations for -- especially in this macro environment or evolving
674,text,14,36.0,206.23,391.47,216.23,75,1199,815,1220,uncertainty? What are your expectations for book-to-bill on Gulfstream for the full year?
675,text,14,36.0,184.77,131.5,194.77,75,1244,273,1265,Phebe N. Novakovic
676,text,14,36.0,174.07,124.31,184.07,75,1266,258,1287,Chairperson & CEO
677,text,14,36.0,155.82,573.97,165.82,75,1304,1195,1325,"So we are close to 1:1 for the year. I think we're actually 0.9x, but why pick nits, that's pretty close to 1x. So we continue to see that as"
678,text,14,36.0,143.82,326.94,153.82,75,1329,681,1350,"achievable in the moment. Should that change, we'll let you know in Q2."
679,text,14,36.0,122.36,78.2,132.36,75,1374,162,1395,Operator
680,text,14,36.0,104.6,252.76,114.6,75,1411,526,1432,"Next, we'll move to Myles Walton at Wolfe Research."
681,text,14,36.0,83.14,150.56,93.14,75,1455,313,1476,Myles Alexander Walton
682,text,14,36.0,72.44,130.98,82.44,75,1478,272,1499,"Wolfe Research, LLC"
683,text,14,36.0,54.19,377.87,64.19,75,1516,787,1537,"Phebe, I realize you can't put precision on the tariffs. I'm stepping the land mine here."
684,text,14,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
685,text,14,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
686,text,14,563.22,29.36,576.0,38.36,1173,1570,1200,1588,14
639,line,14,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
687,text,15,36.0,756.58,474.91,766.58,75,52,989,73,"GENERAL DYNAMICS CORPORATION FQ1 2025 EARNINGS CALL  APR 23, 2025"
689,text,15,36.0,708.04,131.5,718.04,75,154,273,174,Phebe N. Novakovic
690,text,15,36.0,697.34,124.31,707.34,75,176,258,197,Chairperson & CEO
691,text,15,36.0,679.09,151.12,689.09,75,214,314,235,"Well, you're right about that."
692,text,15,36.0,657.63,150.56,667.63,75,259,313,279,Myles Alexander Walton
693,text,15,36.0,646.93,130.98,656.93,75,281,272,302,"Wolfe Research, LLC"
694,text,15,36.0,628.68,567.73,638.68,75,319,1182,340,I know. I know. So your confidence that you alluded to in the full year outlook. Is that encompassing your assessment of what you're
695,text,15,36.0,616.68,194.59,626.68,75,344,405,365,going to see? I just want to make sure...
696,text,15,36.0,595.22,131.5,605.22,75,389,273,409,Phebe N. Novakovic
697,text,15,36.0,584.52,124.31,594.52,75,411,258,432,Chairperson & CEO
698,text,15,36.0,566.27,552.16,576.27,75,449,1150,470,We don't think the defense guys get hit much. There will be some Gulfstream impacts and nothing we see so far is extraordinary.
699,text,15,36.0,554.27,568.99,564.27,75,474,1185,495,But we had a long way to go. And I think a lot of the supply chains have to assimilate these changes and see the impacts to the extent
700,text,15,36.0,542.27,566.61,552.27,75,499,1180,520,"that they have them on them. But that's all I can give you. If I were any more specific, the one thing I could assure you is it would be"
701,text,15,36.0,530.27,574.96,540.27,75,524,1197,545,"wrong, and you all would be highly irritated that it gave you a wrong number. So I'm giving you really how we see it from our foxhole"
702,text,15,36.0,518.27,71.28,528.27,75,549,148,570,moment.
703,text,15,36.0,496.81,150.56,506.81,75,594,313,614,Myles Alexander Walton
704,text,15,36.0,486.11,130.98,496.11,75,616,272,637,"Wolfe Research, LLC"
705,text,15,36.0,467.86,551.23,477.86,75,654,1148,675,"All right. And then a follow-up, we talked through the call about the administration fingerprints on the Marine business, with the"
706,text,15,36.0,455.86,574.69,465.86,75,679,1197,700,Shipbuilding Act and technologies with some of their initiatives on government services. Is there anything you're seeing as it relates to
707,text,15,36.0,443.86,565.93,453.86,75,704,1179,725,"your Combat business and their view on the role of the Army, and maybe the XM30 and M10 as being prioritized or deprioritized in"
708,text,15,36.0,431.86,99.03,441.86,75,729,206,750,the framework?
709,text,15,36.0,410.4,131.5,420.4,75,774,273,794,Phebe N. Novakovic
710,text,15,36.0,399.7,124.31,409.7,75,796,258,817,Chairperson & CEO
711,text,15,36.0,381.45,551.26,391.45,75,834,1148,855,So one of the things that is a truism about Washington that is now a truism on steroids. Is that rumor is ramping. So I want to see
712,text,15,36.0,369.45,549.68,379.45,75,859,1145,880,what the budgets actually show. But the CR did fund Stryker and Abrams at a lesser rate. I think the Army's plan had been 1 full
713,text,15,36.0,357.45,570.1,367.45,75,884,1187,905,"brigade of Abrams, third brigade of Strykers and they cut that request by about 1/3. So we need to find a little bit more stable funding"
714,text,15,36.0,345.45,550.06,355.45,75,909,1145,930,"profile, particularly for the supply chain. That really perturbate the supply chain badly. There is a great interest on the part of the"
715,text,15,36.0,333.45,575.34,343.45,75,934,1198,955,"Army, and we are working daily with them to accelerate the next-generation Abrams. So we consider that a very positive step in Army"
716,text,15,36.0,321.45,177.36,331.45,75,959,369,980,recapitalization and modernization.
717,text,15,36.0,299.99,78.2,309.99,75,1004,162,1025,Operator
718,text,15,36.0,282.23,241.67,292.23,75,1041,503,1062,"Next, we'll go to Noah Poponak at Goldman Sachs."
719,text,15,36.0,260.77,105.93,270.77,75,1085,220,1106,Noah Poponak
720,text,15,36.0,250.07,245.4,260.07,75,1108,511,1129,"Goldman Sachs Group, Inc., Research Division"
721,text,15,36.0,231.82,563.03,241.82,75,1146,1172,1167,"I just wanted to go back to Technologies, Jason or Phebe, it's interesting you mentioned engagement with the customer and that this"
722,text,15,36.0,219.82,554.52,229.82,75,1171,1155,1192,dialogue back and forth dialogue is going on. And I wondered how much are they just asking for reductions versus how much are
723,text,15,36.0,207.82,564.4,217.82,75,1196,1175,1217,"you showing them capability that can help them gain efficiencies while adding revenue to your business? And then additionally, I'm"
724,text,15,36.0,195.82,567.59,205.82,75,1221,1182,1242,curious how much discussion is there around contract structure and how that could impact margins whether positively or negatively?
725,text,15,36.0,174.36,109.28,184.36,75,1265,227,1286,Jason W. Aiken
726,text,15,36.0,163.66,167.84,173.66,75,1288,349,1309,Executive VP of Technologies
727,text,15,36.0,145.41,550.34,155.41,75,1326,1146,1347,"Yes. Look, in short, I'd say it's all of the above. Not to mince words, they are looking for reductions across the board, and we are"
728,text,15,36.0,133.41,563.88,143.41,75,1351,1174,1372,"actively participating in that and making recommendations to help them solve the problem they're trying to solve. But to your point,"
729,text,15,36.0,121.41,554.08,131.41,75,1376,1154,1397,there are opportunities down the road because the fact is when you look at the types of efficiencies they're trying to drive the type
730,text,15,36.0,109.41,548.85,119.41,75,1401,1143,1422,"of headcount reductions they're looking for, it is absolutely the very types of things that we provide in terms of these technology"
731,text,15,36.0,97.41,328.76,107.41,75,1426,684,1447,solutions and digitization and so on that enable those types of reductions.
732,text,15,36.0,77.41,567.99,87.41,75,1467,1183,1488,So there's going to be a period where it's a shorter-term conversation and then it's going to turn to a longer-term conversation. And to
733,text,15,36.0,65.41,575.65,75.41,75,1492,1199,1513,"your point about opportunity in that, I think -- look, we talked about fixed-price/outcome-based type contracts. And again, I mentioned"
734,text,15,36.0,53.41,573.15,63.41,75,1517,1194,1538,we're comfortable with that. We have a good bit of that in our portfolio. And that should bring an opportunity for us. The fact is it's no
735,text,15,36.0,40.13,386.06,47.13,75,1551,804,1566,"Copyright © 2025 S&P Global Market Intelligence, a division of S&P Global Inc. All Rights reserved."
736,text,15,36.0,27.36,203.76,36.36,75,1574,424,1592,spglobal.com/marketintelligence
737,text,15,563.22,29.36,576.0,38.36,1173,1570,1200,1588,15
688,line,15,36.0,755.9,576.0,755.9,75,75,1200,75,[LINE]
738,text,16,36.0,756.58,474.91,766.58,75,52,989,73,"GENERAL DYNAMICS CORPORATION FQ1 2025 EARNINGS CALL  APR 23, 2025"
740,text,16,36.0,709.5,563.95,719.5,75,151,1174,171,"different than any other contract geometry fixed-price versus cost-plus. When you take on more risk, there should be an opportunity"
741,text,16,36.0,697.5,431.48,707.5,75,176,898,196,for a little better margin. But all of it comes at a better price and a better outcome for the customer.
742,text,16,36.0,677.5,558.14,687.5,75,217,1162,238,"I guess if I would add one other thing to watch out from a risk standpoint, we need to be careful from a mission perspective, that if"
743,text,16,36.0,665.5,563.0,675.5,75,242,1172,263,"there's dueling priorities of significantly reducing workforce within the government and at the same time, on a meaningful level, in-"
744,text,16,36.0,653.5,561.19,663.5,75,267,1169,288,sourcing this type of work to the customer that can come at great peril and we need to be mindful of that in these conversations and
745,text,16,36.0,641.5,260.0,651.5,75,292,541,313,make sure we don't compromise any mission capability.
746,text,16,36.0,620.04,105.93,630.04,75,337,220,358,Noah Poponak
747,text,16,36.0,609.34,245.4,619.34,75,359,511,380,"Goldman Sachs Group, Inc., Research Division"
748,text,16,36.0,591.09,572.71,601.09,75,397,1193,418,"I appreciate all that detail, Jason. And just one quick one, Kim, what's your updated thinking for full year free cash flow to net income"
749,text,16,36.0,579.09,84.32,589.09,75,422,175,443,conversion?
750,text,16,36.0,557.63,128.18,567.63,75,467,267,488,Kimberly A. Kuryea
751,text,16,36.0,546.93,114.27,556.93,75,489,238,510,Senior VP & CFO
752,text,16,36.0,528.68,560.38,538.68,75,527,1167,548,"I think we're sticking with the forecast that we gave you in January. At this point in time, we're obviously always trying to improve"
753,text,16,36.0,516.68,335.0,526.68,75,552,697,573,"upon that. But at this point in the year, we're going to stick to that forecast."
754,text,16,36.0,495.22,119.24,505.22,75,597,248,618,Nicole M. Shelton
755,text,16,36.0,484.52,194.11,494.52,75,619,404,640,Vice President of Investor Relations
756,text,16,36.0,466.27,282.91,476.27,75,657,589,678,"[ Audra ], I think now we have time for just one last question."
757,text,16,36.0,444.81,78.2,454.81,75,702,162,723,Operator
758,text,16,36.0,427.05,296.37,437.05,75,739,617,760,And we'll take that question from Gautam Khanna at TD Cowen.
759,text,16,36.0,405.59,123.72,415.59,75,784,257,805,Gautam J. Khanna
760,text,16,36.0,394.89,169.31,404.89,75,806,352,827,"TD Cowen, Research Division"
761,text,16,36.0,376.64,553.97,386.64,75,844,1154,865,"Jason, I wanted to just follow up on the prior question. Have you actually seen DOGE or whatever we want to call this, debook --"
762,text,16,36.0,364.64,455.63,374.64,75,869,949,890,"terminate contracts with GDIT? Has that happened? And if so, can you quantify what that aggregates to?"
763,text,16,36.0,343.18,109.28,353.18,75,914,227,935,Jason W. Aiken
764,text,16,36.0,332.48,167.84,342.48,75,936,349,957,Executive VP of Technologies
